Hariltsagchdiin_id,Credit_onoo,Bairshil,Huis,Nas,Dansan_dahi_mongo_usd,Avsan_uilchilgeenii_too,Olon_ulsiin_kardtai_eseh,Idevhtei_hariltsagch_eseh,Avdag_Tsalin_usd,zeel_avsan_eseh
15773972,614,Mongolia,Eregtei,50,137104.47,1,Tiim,Ugui,127166.49,Tiim
15746726,438,England,Eregtei,31,78398.69,1,Tiim,Ugui,44937.01,Ugui
15712287,652,Mongolia,Emegtei,80,0,2,Tiim,Tiim,188603.07,Ugui
15702919,729,England,Eregtei,30,63669.42,1,Tiim,Ugui,145111.37,Ugui
15674398,642,Mongolia,Eregtei,38,0,2,Ugui,Ugui,171463.83,Ugui
15797960,806,England,Emegtei,59,135296.33,1,Tiim,Ugui,182822.5,Ugui
15631868,744,Spain,Eregtei,36,153804.44,1,Tiim,Tiim,87213.33,Ugui
15581539,474,Spain,Eregtei,37,0,2,Ugui,Ugui,57175.32,Ugui
15662736,559,Mongolia,Eregtei,49,147069.78,1,Tiim,Ugui,120540.83,Tiim
15666252,706,Spain,Eregtei,42,0,2,Tiim,Tiim,28714.34,Ugui
15677512,628,Spain,Emegtei,22,0,1,Tiim,Ugui,85426.28,Ugui
15626114,429,Mongolia,Eregtei,24,95741.75,1,Tiim,Ugui,46170.75,Ugui
15810834,525,Spain,Emegtei,57,145965.33,1,Tiim,Tiim,64448.36,Ugui
15678910,680,Mongolia,Emegtei,30,141441.75,1,Tiim,Tiim,16278.97,Ugui
15694408,749,Mongolia,Eregtei,40,139290.41,1,Tiim,Ugui,182855.42,Tiim
15585215,763,Mongolia,Emegtei,31,0,2,Ugui,Ugui,50404.72,Ugui
15682757,734,Mongolia,Eregtei,30,0,2,Tiim,Ugui,107640.25,Ugui
15736601,716,Mongolia,Eregtei,35,144428.87,1,Tiim,Ugui,134132.65,Ugui
15601848,594,Mongolia,Eregtei,35,0,2,Tiim,Ugui,103480.69,Ugui
15736008,644,Mongolia,Emegtei,46,95441.27,1,Tiim,Ugui,108761.05,Tiim
15669064,671,England,Eregtei,35,144848.74,1,Tiim,Tiim,179012.3,Ugui
15624528,664,England,Eregtei,26,116244.14,2,Tiim,Tiim,95145.14,Ugui
15598493,656,Mongolia,Eregtei,50,0,2,Ugui,Tiim,72143.44,Ugui
15601274,667,Spain,Emegtei,40,146502.07,1,Tiim,Ugui,19162.89,Ugui
15702669,663,England,Eregtei,44,117028.6,2,Ugui,Tiim,144680.18,Ugui
15728669,584,England,Emegtei,30,112013.81,1,Tiim,Ugui,177772.03,Tiim
15742668,626,Spain,Emegtei,37,108269.37,1,Tiim,Ugui,5597.94,Ugui
15697441,485,Mongolia,Eregtei,29,182123.79,1,Tiim,Ugui,116828.51,Tiim
15740476,659,Germany,Emegtei,32,150923.74,2,Ugui,Tiim,174652.51,Ugui
15648064,649,Mongolia,Eregtei,33,0,2,Tiim,Ugui,2010.98,Ugui
15636624,805,Spain,Emegtei,39,165272.13,1,Tiim,Ugui,14109.85,Tiim
15807923,716,Germany,Emegtei,39,115301.31,1,Tiim,Ugui,43527.4,Tiim
15745844,642,Germany,Emegtei,40,129502.49,2,Ugui,Tiim,86099.23,Tiim
15786170,659,Mongolia,Eregtei,31,118342.26,1,Ugui,Ugui,161574.19,Ugui
15681081,545,Brazil,Emegtei,47,0,2,Tiim,Tiim,38970.14,Ugui
15684484,543,Mongolia,Eregtei,22,0,2,Ugui,Ugui,127587.22,Ugui
15785869,718,Mongolia,Emegtei,25,0,2,Tiim,Ugui,30380.12,Ugui
15763859,840,Mongolia,Emegtei,43,0,2,Tiim,Ugui,90908.95,Ugui
15658935,630,Germany,Emegtei,34,106937.05,2,Tiim,Ugui,138275.01,Ugui
15747358,643,Germany,Eregtei,59,170331.37,1,Tiim,Tiim,32171.79,Ugui
15735203,654,Germany,Emegtei,32,114510.85,1,Tiim,Tiim,126143.23,Ugui
15576256,582,Mongolia,Eregtei,39,0,2,Tiim,Tiim,129892.93,Ugui
15659420,659,Brazil,Eregtei,32,107594.11,2,Tiim,Tiim,102416.84,Ugui
15593365,762,Brazil,Eregtei,39,81273.13,1,Tiim,Tiim,18719.67,Ugui
15777352,568,Brazil,Emegtei,32,169399.6,1,Tiim,Ugui,61936.22,Ugui
15812007,670,Brazil,Eregtei,25,0,2,Tiim,Tiim,78358.94,Ugui
15625461,613,Mongolia,Emegtei,45,187841.99,2,Tiim,Tiim,147224.27,Ugui
15739438,539,Mongolia,Eregtei,30,0,2,Tiim,Ugui,160979.66,Ugui
15611759,850,Brazil,Emegtei,57,126776.3,2,Tiim,Tiim,132298.49,Ugui
15661629,522,Brazil,Eregtei,34,126436.29,1,Tiim,Ugui,174248.52,Tiim
15633950,737,Mongolia,Eregtei,41,101960.74,1,Tiim,Tiim,123547.28,Ugui
15592386,520,Mongolia,Eregtei,58,0,2,Ugui,Tiim,32790.02,Ugui
15803716,706,Brazil,Eregtei,28,0,2,Ugui,Tiim,181543.67,Ugui
15696674,643,Germany,Emegtei,45,150842.93,1,Ugui,Tiim,2319.96,Tiim
15706365,648,Mongolia,Emegtei,50,102535.57,1,Tiim,Tiim,189543.19,Ugui
15745088,443,Germany,Emegtei,29,99027.61,2,Tiim,Ugui,10940.4,Ugui
15676715,640,Mongolia,Eregtei,68,0,2,Tiim,Tiim,199493.38,Ugui
15613085,628,Brazil,Emegtei,33,0,1,Tiim,Tiim,188193.25,Ugui
15633537,540,Germany,Emegtei,42,87271.41,2,Tiim,Ugui,172572.64,Ugui
15594720,460,Germany,Emegtei,35,102742.91,2,Tiim,Tiim,189339.6,Ugui
15684042,636,Germany,Eregtei,34,40105.51,2,Ugui,Tiim,53512.16,Ugui
15583303,593,Mongolia,Emegtei,29,152265.43,1,Tiim,Ugui,34004.44,Ugui
15611579,801,Brazil,Eregtei,42,141947.67,1,Tiim,Tiim,10598.29,Ugui
15774696,640,Germany,Emegtei,75,106307.91,2,Ugui,Tiim,113428.77,Ugui
15694506,611,Germany,Eregtei,31,107884.81,2,Tiim,Tiim,183487.98,Ugui
15688074,802,Germany,Eregtei,31,125013.72,1,Tiim,Tiim,187658.09,Ugui
15759537,717,Germany,Eregtei,35,58469.37,2,Tiim,Tiim,172459.39,Ugui
15758449,769,Mongolia,Emegtei,39,0,1,Ugui,Tiim,21016,Ugui
15583456,745,Germany,Eregtei,45,117231.63,3,Tiim,Tiim,122381.02,Tiim
15667871,572,Brazil,Eregtei,35,152390.26,1,Tiim,Ugui,128123.66,Ugui
15677371,629,Brazil,Emegtei,30,34013.63,1,Tiim,Ugui,19570.63,Ugui
15629677,687,Brazil,Emegtei,39,0,3,Ugui,Ugui,188150.6,Tiim
15713578,483,Mongolia,Emegtei,50,0,2,Tiim,Tiim,111020.24,Ugui
15591509,690,Mongolia,Eregtei,36,101583.11,2,Tiim,Ugui,123775.15,Ugui
15568240,492,Germany,Emegtei,30,77168.87,2,Ugui,Tiim,146700.22,Ugui
15622993,709,Germany,Eregtei,28,124695.72,2,Tiim,Ugui,145251.35,Ugui
15689294,705,Germany,Eregtei,44,105934.96,1,Tiim,Ugui,82463.69,Ugui
15720910,560,Mongolia,Emegtei,66,0,1,Tiim,Tiim,15928.49,Ugui
15721181,611,Brazil,Eregtei,46,0,2,Tiim,Ugui,45886.33,Ugui
15776433,730,Brazil,Eregtei,62,0,2,Tiim,Tiim,186489.95,Ugui
15748936,709,Brazil,Emegtei,45,0,2,Ugui,Tiim,162922.65,Ugui
15717225,544,Mongolia,Emegtei,21,161525.96,2,Tiim,Ugui,9262.77,Ugui
15685226,712,Germany,Emegtei,29,147199.07,1,Tiim,Tiim,84932.4,Ugui
15785611,752,Germany,Eregtei,38,183102.29,1,Tiim,Tiim,71557.12,Ugui
15573456,648,Brazil,Eregtei,46,127209,2,Tiim,Ugui,77405.95,Tiim
15684548,556,Brazil,Eregtei,38,0,2,Ugui,Ugui,417.41,Tiim
15620505,594,Brazil,Emegtei,24,97378.54,1,Tiim,Tiim,71405.17,Ugui
15807432,645,Germany,Emegtei,37,136925.09,2,Ugui,Tiim,153400.24,Ugui
15584766,557,Mongolia,Eregtei,33,54503.55,1,Tiim,Tiim,371.05,Ugui
15612187,547,Germany,Eregtei,32,155726.85,1,Tiim,Ugui,67789.99,Ugui
15762218,701,Mongolia,Emegtei,39,0,2,Ugui,Tiim,145894.9,Ugui
15646372,616,Mongolia,Emegtei,66,135842.41,1,Tiim,Ugui,183840.51,Tiim
15690452,605,Mongolia,Eregtei,52,63349.75,1,Tiim,Ugui,108887.44,Ugui
15747795,593,Germany,Emegtei,38,129499.42,1,Tiim,Tiim,154071.27,Ugui
15781589,751,Brazil,Eregtei,52,0,2,Ugui,Tiim,179291.85,Ugui
15732674,443,Brazil,Eregtei,36,70438.01,2,Ugui,Tiim,56937.43,Ugui
15642291,685,Mongolia,Eregtei,23,0,2,Tiim,Tiim,112239.03,Ugui
15692761,718,Mongolia,Eregtei,36,0,1,Tiim,Ugui,45909.87,Ugui
15578045,538,Brazil,Emegtei,49,141434.04,1,Ugui,Ugui,173779.25,Tiim
15745354,611,Brazil,Emegtei,37,0,2,Tiim,Ugui,125696.26,Ugui
15701376,668,Germany,Eregtei,37,152958.29,2,Tiim,Tiim,159585.61,Ugui
15691625,537,Germany,Emegtei,41,138306.34,1,Tiim,Ugui,106761.47,Ugui
15566594,709,Brazil,Eregtei,23,0,2,Ugui,Ugui,129590.18,Ugui
15760431,850,Mongolia,Eregtei,38,0,2,Tiim,Tiim,80006.65,Ugui
15686302,745,Brazil,Emegtei,31,124328.84,1,Tiim,Tiim,140451.52,Ugui
15801559,693,Germany,Emegtei,41,181461.48,3,Tiim,Tiim,187929.43,Tiim
15810432,795,Brazil,Eregtei,35,0,2,Tiim,Ugui,167155.36,Ugui
15809616,626,Brazil,Eregtei,26,0,2,Ugui,Ugui,191420.71,Ugui
15720559,487,Germany,Emegtei,61,110368.03,1,Ugui,Ugui,11384.45,Tiim
15695632,556,Mongolia,Emegtei,39,89588.35,1,Tiim,Tiim,94898.1,Ugui
15659843,643,Mongolia,Emegtei,46,0,2,Ugui,Ugui,106781.59,Ugui
15615624,605,Mongolia,Emegtei,28,0,2,Ugui,Ugui,159508.52,Ugui
15810418,756,Germany,Emegtei,60,115924.89,1,Tiim,Ugui,93524.19,Tiim
15716186,586,Mongolia,Emegtei,38,0,2,Tiim,Ugui,87168.46,Ugui
15674551,535,Germany,Eregtei,40,111756.5,1,Tiim,Ugui,8128.32,Tiim
15622834,678,Mongolia,Emegtei,35,0,1,Tiim,Ugui,125518.32,Ugui
15566111,596,Mongolia,Eregtei,39,0,1,Tiim,Ugui,48963.59,Ugui
15784597,648,Mongolia,Eregtei,26,162923.85,1,Tiim,Ugui,98368.24,Ugui
15652883,492,Germany,Eregtei,39,124576.65,2,Tiim,Ugui,148584.61,Ugui
15806964,702,Mongolia,Eregtei,45,80793.58,1,Tiim,Tiim,27474.81,Ugui
15576313,486,Germany,Emegtei,40,71340.09,1,Tiim,Ugui,76192.21,Ugui
15806467,568,Germany,Eregtei,40,99282.63,1,Ugui,Ugui,134600.94,Tiim
15597602,619,Germany,Eregtei,57,137946.39,1,Tiim,Tiim,72467.99,Tiim
15743040,724,Germany,Eregtei,41,127892.57,2,Ugui,Tiim,199645.45,Ugui
15705521,548,Germany,Emegtei,33,101084.36,1,Tiim,Ugui,42749.85,Ugui
15595039,545,Germany,Emegtei,37,114754.08,1,Tiim,Ugui,136050.44,Tiim
15799384,683,Mongolia,Eregtei,33,0,1,Ugui,Ugui,73564.44,Ugui
15581197,762,Mongolia,Emegtei,51,99286.98,1,Ugui,Tiim,85578.63,Ugui
15693737,627,Germany,Emegtei,30,79871.02,2,Tiim,Ugui,129826.89,Ugui
15624623,516,Mongolia,Eregtei,35,104088.59,2,Ugui,Ugui,119666,Ugui
15783501,800,Mongolia,Emegtei,38,168190.33,2,Tiim,Ugui,68052.08,Ugui
15690134,464,Germany,Emegtei,42,85679.25,1,Tiim,Tiim,164104.74,Ugui
15782735,626,Mongolia,Emegtei,35,0,1,Ugui,Ugui,80190.36,Ugui
15611088,790,Mongolia,Emegtei,31,0,2,Tiim,Ugui,84126.75,Ugui
15672145,534,Mongolia,Emegtei,34,121551.58,2,Tiim,Tiim,70179,Ugui
15732628,745,Mongolia,Eregtei,46,122220.19,1,Tiim,Tiim,118024.1,Ugui
15787470,553,Brazil,Eregtei,47,116528.15,1,Ugui,Ugui,145704.19,Tiim
15803406,748,Mongolia,Emegtei,26,77780.29,1,Ugui,Tiim,183049.41,Ugui
15730460,722,Mongolia,Eregtei,37,0,1,Ugui,Ugui,120906.83,Ugui
15644572,501,Mongolia,Eregtei,40,125832.2,1,Tiim,Tiim,100433.83,Ugui
15694860,675,Mongolia,Emegtei,38,68065.8,1,Ugui,Ugui,138777,Tiim
15658169,778,Brazil,Emegtei,47,127299.34,2,Tiim,Ugui,124694.99,Ugui
15794396,494,Germany,Emegtei,38,174937.64,1,Tiim,Ugui,40084.32,Ugui
15785798,850,Mongolia,Eregtei,40,0,2,Ugui,Tiim,119232.33,Ugui
15710825,592,Brazil,Eregtei,31,110071.1,1,Ugui,Ugui,43921.36,Ugui
15668444,590,Brazil,Emegtei,44,139432.37,1,Tiim,Ugui,62222.81,Ugui
15726631,758,Mongolia,Emegtei,39,127357.76,1,Ugui,Tiim,56577,Ugui
15733797,506,Mongolia,Eregtei,36,0,2,Tiim,Ugui,164253.35,Ugui
15747960,733,Mongolia,Eregtei,33,0,1,Tiim,Tiim,7666.73,Ugui
15634632,711,Mongolia,Eregtei,38,0,2,Tiim,Ugui,68487.51,Ugui
15707362,514,Germany,Eregtei,43,95556.31,1,Ugui,Tiim,199273.98,Tiim
15662976,637,Brazil,Eregtei,37,0,1,Tiim,Tiim,186062.36,Ugui
15732778,468,Germany,Eregtei,29,111681.98,2,Tiim,Tiim,195711.16,Ugui
15718443,539,Mongolia,Eregtei,39,0,2,Tiim,Ugui,36692.17,Ugui
15670039,509,Brazil,Emegtei,25,108738.71,2,Tiim,Ugui,106920.57,Ugui
15773792,662,Mongolia,Emegtei,32,133950.37,1,Tiim,Tiim,48725.68,Tiim
15613786,818,Brazil,Eregtei,26,0,2,Tiim,Tiim,167036.94,Ugui
15726032,608,Mongolia,Eregtei,33,89968.69,1,Tiim,Ugui,68777.26,Ugui
15663252,850,Brazil,Emegtei,32,0,2,Tiim,Tiim,18924.92,Ugui
15593782,816,Germany,Emegtei,38,130878.75,3,Tiim,Ugui,71905.77,Tiim
15633283,536,Mongolia,Eregtei,35,0,2,Tiim,Ugui,64833.28,Ugui
15749167,753,Mongolia,Eregtei,35,0,2,Tiim,Tiim,184843.77,Ugui
15759298,631,Brazil,Eregtei,27,134169.62,1,Tiim,Tiim,176730.02,Ugui
15683625,703,Mongolia,Eregtei,37,149762.08,1,Tiim,Ugui,20629.4,Tiim
15635367,774,Mongolia,Eregtei,26,93844.69,1,Tiim,Ugui,28415.36,Ugui
15681705,785,Mongolia,Eregtei,28,0,2,Tiim,Ugui,77231.27,Ugui
15603156,571,Mongolia,Emegtei,33,0,2,Tiim,Ugui,102750.7,Ugui
15591986,621,Germany,Eregtei,46,141078.37,1,Ugui,Ugui,34580.8,Tiim
15798888,605,Germany,Emegtei,31,117992.59,1,Tiim,Tiim,183598.77,Ugui
15809722,611,Mongolia,Emegtei,40,100812.33,2,Tiim,Ugui,147358.27,Ugui
15677538,569,Mongolia,Eregtei,38,0,1,Tiim,Tiim,108469.2,Ugui
15797736,658,Mongolia,Eregtei,29,80262.6,1,Tiim,Tiim,20612.82,Ugui
15695585,788,Brazil,Eregtei,34,156478.62,1,Ugui,Tiim,181196.76,Ugui
15744398,525,Mongolia,Emegtei,23,0,2,Tiim,Ugui,160249.1,Ugui
15750658,798,Mongolia,Eregtei,37,0,3,Ugui,Ugui,110783.28,Ugui
15578186,486,Germany,Eregtei,37,115217.99,2,Tiim,Ugui,144995.33,Ugui
15676519,615,Brazil,Eregtei,61,0,2,Tiim,Ugui,150227.85,Tiim
15637954,730,Mongolia,Emegtei,35,155470.55,1,Tiim,Tiim,53718.28,Ugui
15758639,641,Mongolia,Eregtei,37,0,2,Tiim,Ugui,75248.3,Ugui
15613772,542,Mongolia,Eregtei,39,135096.77,1,Tiim,Tiim,14353.43,Tiim
15731744,692,Mongolia,Eregtei,30,0,2,Ugui,Tiim,130486.57,Ugui
15807709,714,Germany,Emegtei,55,180075.22,1,Tiim,Tiim,100127.71,Ugui
15714689,591,Brazil,Eregtei,29,97541.24,1,Tiim,Tiim,196356.17,Ugui
15699005,710,Mongolia,Emegtei,41,156067.05,1,Tiim,Tiim,9983.88,Ugui
15624170,639,Mongolia,Emegtei,38,81550.94,2,Ugui,Tiim,118974.77,Ugui
15725679,531,Mongolia,Emegtei,47,0,1,Ugui,Ugui,194998.34,Tiim
15585865,673,Mongolia,Emegtei,38,170061.92,2,Ugui,Ugui,134901.34,Tiim
15804256,765,Germany,Eregtei,36,92310.54,2,Tiim,Tiim,72924.56,Ugui
15662403,622,Mongolia,Emegtei,32,169089.38,2,Tiim,Ugui,101057.95,Ugui
15733616,806,Mongolia,Eregtei,40,80613.93,1,Tiim,Tiim,142838.64,Ugui
15591995,757,Germany,Eregtei,26,121581.56,2,Tiim,Tiim,127059.04,Ugui
15677020,570,Mongolia,Emegtei,58,0,1,Ugui,Tiim,116503.92,Tiim
15727688,555,Brazil,Eregtei,32,0,2,Tiim,Tiim,54405.79,Ugui
15715941,692,Mongolia,Eregtei,54,0,2,Tiim,Tiim,88721.84,Ugui
15714485,774,Mongolia,Eregtei,60,85891.55,1,Tiim,Ugui,74135.48,Tiim
15730059,638,Brazil,Eregtei,44,77637.35,2,Tiim,Tiim,111346.22,Ugui
15715527,543,Brazil,Emegtei,41,0,1,Ugui,Ugui,194902.16,Ugui
15576623,584,Mongolia,Eregtei,31,0,2,Tiim,Ugui,31474.27,Ugui
15805565,691,Germany,Eregtei,30,116927.89,1,Tiim,Ugui,21198.39,Ugui
15677307,684,Germany,Emegtei,40,137326.65,1,Tiim,Ugui,186976.6,Ugui
15773890,733,Mongolia,Eregtei,22,0,2,Tiim,Tiim,117202.19,Ugui
15598883,599,Brazil,Emegtei,37,0,2,Tiim,Tiim,143739.29,Ugui
15568506,524,Germany,Emegtei,31,67238.98,2,Tiim,Tiim,161811.23,Ugui
15761043,632,Germany,Emegtei,38,86569.76,2,Tiim,Ugui,98090.91,Ugui
15782236,735,Brazil,Eregtei,34,0,2,Ugui,Ugui,71095.41,Ugui
15593601,734,Mongolia,Eregtei,34,133598.4,1,Tiim,Tiim,13107.24,Ugui
15682048,605,Mongolia,Emegtei,51,136188.78,1,Tiim,Tiim,67110.59,Tiim
15746902,793,Brazil,Eregtei,38,0,2,Tiim,Ugui,88225.02,Ugui
15752081,468,Mongolia,Emegtei,56,0,3,Ugui,Tiim,62256.87,Tiim
15781307,779,Germany,Eregtei,37,120092.52,2,Tiim,Ugui,135925.72,Ugui
15775912,698,Mongolia,Eregtei,48,101238.24,2,Ugui,Tiim,177815.87,Tiim
15745417,707,Mongolia,Eregtei,58,89685.92,1,Ugui,Tiim,126471.13,Ugui
15671256,850,Mongolia,Emegtei,35,211774.31,1,Tiim,Ugui,188574.12,Tiim
15653547,850,Mongolia,Eregtei,56,131317.48,1,Tiim,Tiim,119175.45,Ugui
15595766,527,Brazil,Eregtei,37,93722.73,2,Tiim,Tiim,139093.73,Ugui
15742358,696,Germany,Eregtei,32,101160.99,1,Tiim,Tiim,115916.55,Ugui
15763274,661,Mongolia,Eregtei,48,120320.54,1,Ugui,Ugui,96463.25,Ugui
15786063,776,Mongolia,Emegtei,31,0,2,Tiim,Tiim,112349.51,Ugui
15600258,701,Mongolia,Eregtei,43,0,2,Tiim,Tiim,165303.79,Ugui
15573318,610,Mongolia,Eregtei,26,0,2,Tiim,Ugui,166031.08,Ugui
15653849,572,Germany,Emegtei,48,152827.99,1,Tiim,Ugui,38411.79,Tiim
15694272,673,Mongolia,Eregtei,30,64097.75,1,Tiim,Tiim,77783.35,Ugui
15736112,519,Brazil,Emegtei,57,119035.35,2,Tiim,Tiim,29871.79,Ugui
15749851,702,Brazil,Emegtei,26,135219.57,1,Ugui,Tiim,59747.63,Ugui
15663478,729,Mongolia,Eregtei,32,93694.42,1,Tiim,Tiim,79919.13,Ugui
15592300,543,Brazil,Eregtei,35,59408.63,1,Tiim,Ugui,76773.53,Ugui
15567832,550,Mongolia,Emegtei,40,114354.95,1,Tiim,Ugui,54018.93,Ugui
15776780,608,Mongolia,Eregtei,59,0,1,Tiim,Ugui,70649.64,Tiim
15592846,639,Germany,Eregtei,35,128173.9,2,Tiim,Ugui,59093.39,Ugui
15739803,686,Brazil,Eregtei,34,0,2,Tiim,Ugui,127569.8,Ugui
15794142,564,Germany,Emegtei,62,114931.35,3,Ugui,Tiim,18260.98,Tiim
15762729,745,Germany,Emegtei,28,111071.36,1,Tiim,Ugui,73275.96,Tiim
15667896,833,Mongolia,Eregtei,37,151226.18,2,Tiim,Tiim,136129.49,Ugui
15626578,622,Mongolia,Eregtei,26,0,2,Tiim,Tiim,153237.59,Ugui
15776223,597,Mongolia,Emegtei,42,64740.12,1,Tiim,Tiim,106841.12,Ugui
15705953,721,Brazil,Eregtei,51,169312.13,1,Tiim,Ugui,109078.35,Tiim
15802593,504,Mongolia,Emegtei,49,0,3,Ugui,Tiim,87822.14,Tiim
15615457,842,Brazil,Emegtei,44,112652.08,2,Tiim,Ugui,126644.98,Ugui
15708916,587,Mongolia,Eregtei,38,0,2,Tiim,Ugui,47414.15,Ugui
15720187,479,Germany,Emegtei,30,143964.36,2,Tiim,Ugui,41879.99,Ugui
15595440,508,Mongolia,Eregtei,49,122451.46,2,Tiim,Tiim,75808.1,Ugui
15600651,749,Mongolia,Eregtei,24,0,3,Tiim,Tiim,47911.03,Ugui
15750141,721,Germany,Emegtei,36,65253.07,2,Tiim,Ugui,28737.78,Ugui
15657284,674,Germany,Eregtei,47,106901.94,1,Tiim,Tiim,2079.2,Tiim
15763063,685,Brazil,Emegtei,25,128509.63,1,Tiim,Ugui,121562.33,Ugui
15709324,417,Mongolia,Eregtei,34,0,2,Tiim,Ugui,55003.79,Ugui
15711309,574,Germany,Eregtei,33,129834.67,1,Tiim,Ugui,193131.42,Ugui
15775318,590,Brazil,Emegtei,51,154962.99,3,Ugui,Tiim,191932.27,Tiim
15705515,587,Germany,Eregtei,40,138241.9,2,Tiim,Ugui,159418.1,Ugui
15634844,598,Germany,Eregtei,41,91536.93,1,Tiim,Ugui,191468.78,Tiim
15717046,741,Brazil,Eregtei,53,0,2,Tiim,Tiim,38913.68,Ugui
15571816,850,Brazil,Emegtei,70,0,1,Tiim,Tiim,705.18,Ugui
15670080,584,Germany,Emegtei,29,105204.01,1,Ugui,Tiim,138490.03,Ugui
15800440,650,Brazil,Eregtei,61,152968.73,1,Ugui,Tiim,82970.69,Ugui
15665678,607,Brazil,Eregtei,36,158261.68,1,Tiim,Tiim,76744.72,Ugui
15665956,509,Mongolia,Emegtei,46,0,1,Tiim,Ugui,71244.59,Tiim
15788126,689,Brazil,Emegtei,38,121021.05,1,Tiim,Tiim,12182.15,Ugui
15811773,543,Mongolia,Eregtei,36,0,2,Tiim,Tiim,141210.5,Ugui
15651674,438,Brazil,Emegtei,54,0,1,Ugui,Ugui,191763.07,Tiim
15689614,687,Brazil,Emegtei,63,137715.66,1,Tiim,Tiim,37938.74,Ugui
15795564,737,Germany,Eregtei,31,121192.22,2,Tiim,Tiim,74890.58,Ugui
15706647,761,Mongolia,Eregtei,31,0,3,Tiim,Tiim,166698.18,Ugui
15728505,601,Mongolia,Eregtei,44,100486.18,2,Tiim,Tiim,62678.53,Ugui
15730076,651,Mongolia,Eregtei,45,0,1,Tiim,Ugui,67740.08,Tiim
15622003,745,Mongolia,Eregtei,35,92566.53,2,Tiim,Ugui,161519.77,Ugui
15607312,648,Spain,Emegtei,49,0,2,Tiim,Tiim,159835.78,Tiim
15644753,848,Spain,Eregtei,40,110929.96,1,Tiim,Tiim,30876.84,Ugui
15653620,546,Mongolia,Emegtei,27,0,2,Tiim,Tiim,14858.1,Ugui
15761986,439,Spain,Emegtei,32,138901.61,1,Tiim,Ugui,75685.97,Ugui
15633922,755,Mongolia,Eregtei,30,123217.66,2,Ugui,Tiim,144183.1,Ugui
15734674,593,Mongolia,Emegtei,41,0,1,Tiim,Ugui,65170.66,Ugui
15658032,701,Mongolia,Eregtei,39,0,2,Tiim,Tiim,82526.92,Ugui
15692671,701,Spain,Eregtei,36,0,2,Tiim,Ugui,169161.46,Ugui
15737741,607,Spain,Emegtei,33,108431.87,2,Ugui,Tiim,109291.39,Tiim
15576352,586,Spain,Emegtei,57,0,2,Ugui,Tiim,6057.81,Ugui
15753719,547,Germany,Emegtei,30,72392.41,1,Tiim,Ugui,77077.14,Ugui
15803689,647,Germany,Emegtei,51,119741.77,2,Ugui,Ugui,54954.51,Tiim
15718057,760,Mongolia,Emegtei,51,100946.71,1,Ugui,Ugui,179614.8,Tiim
15722010,621,Spain,Eregtei,53,170491.84,1,Tiim,Ugui,35588.07,Tiim
15680998,725,Mongolia,Eregtei,44,0,1,Tiim,Tiim,117356.14,Ugui
15614782,526,Mongolia,Eregtei,36,0,1,Tiim,Ugui,160696.72,Ugui
15591047,519,Spain,Emegtei,47,157296.02,2,Ugui,Ugui,147278.43,Tiim
15788291,713,Germany,Emegtei,38,144606.22,1,Tiim,Tiim,56594.36,Tiim
15604044,700,Mongolia,Eregtei,38,134811.3,1,Tiim,Ugui,1299.75,Ugui
15679587,666,Mongolia,Emegtei,34,115897.12,1,Tiim,Tiim,25095.03,Ugui
15775153,630,Spain,Eregtei,32,82034,1,Ugui,Ugui,146326.45,Ugui
15603925,779,Spain,Emegtei,26,174318.13,2,Ugui,Tiim,38296.21,Ugui
15680970,611,Germany,Emegtei,41,114206.84,1,Tiim,Ugui,164061.6,Ugui
15697183,685,Spain,Eregtei,43,0,2,Tiim,Ugui,107811.28,Ugui
15567446,646,Germany,Eregtei,39,111574.41,1,Tiim,Tiim,30838.51,Ugui
15637476,683,Germany,Emegtei,57,162448.69,1,Ugui,Ugui,9221.78,Tiim
15714939,484,Germany,Emegtei,34,148249.54,1,Ugui,Tiim,33738.27,Ugui
15683503,601,Mongolia,Emegtei,43,0,3,Ugui,Tiim,110916.15,Tiim
15645569,762,Spain,Emegtei,26,123709.46,2,Tiim,Tiim,169654.57,Ugui
15782569,687,Mongolia,Emegtei,72,0,1,Ugui,Tiim,69829.4,Ugui
15592387,566,Mongolia,Eregtei,30,0,1,Tiim,Ugui,54926.51,Tiim
15609286,702,Mongolia,Eregtei,37,150525.8,1,Tiim,Tiim,94728.49,Ugui
15814035,601,Mongolia,Eregtei,29,0,1,Tiim,Tiim,80393.27,Ugui
15661249,699,Mongolia,Eregtei,53,0,2,Ugui,Tiim,111307.98,Ugui
15629117,584,Mongolia,Eregtei,28,0,2,Tiim,Ugui,19834.32,Ugui
15607170,699,Mongolia,Eregtei,35,0,2,Tiim,Tiim,78397.24,Ugui
15586585,698,Germany,Emegtei,51,111018.98,1,Tiim,Ugui,86410.28,Ugui
15686611,495,Mongolia,Eregtei,30,129755.99,1,Ugui,Ugui,172749.65,Ugui
15603203,650,Mongolia,Emegtei,27,0,2,Tiim,Ugui,1002.39,Ugui
15619857,605,Mongolia,Emegtei,64,129555.7,1,Tiim,Tiim,13601.79,Ugui
15805062,667,Spain,Eregtei,38,87202.38,1,Tiim,Tiim,77866.91,Ugui
15660271,688,Germany,Eregtei,26,146133.39,1,Tiim,Tiim,175296.76,Ugui
15745295,727,Spain,Emegtei,31,0,1,Tiim,Ugui,121751.04,Tiim
